tweet_id,date,brand,tweet,sentiment_label,likes,retweets,user_followers
100383,2024-11-16,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #BingeWatch #Streaming,Positive,126,105,27732
100734,2024-06-30,Microsoft,Microsoft keeps raising prices while the quality keeps dropping. Enough already. #Azure,Negative,170,20,33274
100717,2024-03-02,Microsoft,Shoutout to Microsoft for the incredible experience. Will definitely buy again. #Azure #Windows11 #Microsoft,Positive,343,53,49706
101335,2024-12-19,Apple,Noticed Apple has a new campaign running. It looks different from before. #AppleWatch #Apple #MacBook,Neutral,20,45,27176
100454,2024-08-11,Google,Regret buying Google. The product is nothing like what was advertised online. #Google #Android #GoogleAI,Negative,52,70,27629
100264,2024-04-12,Google,Noticed Google has a new campaign running. It looks different from before. #Google,Neutral,97,29,26034
100075,2024-09-15,Nike,Nike keeps raising prices while the quality keeps dropping. Enough already. #NikeAir #NikeRunning #Sneakers,Negative,123,58,44457
100914,2024-09-30,Samsung,Samsung keeps raising prices while the quality keeps dropping. Enough already. #Samsung2024 #Samsung #GalaxyS,Negative,154,65,31756
100232,2024-02-16,Google,Google support team helped me resolve my issue within minutes. Excellent service! #GoogleAI,Positive,347,89,36587
100444,2024-06-10,Google,Read an article about Google strategy for the next fiscal year. #GoogleAI #Android #Pixel,Neutral,24,72,17785
100395,2024-11-26,Tesla,The Tesla ecosystem is seamless. Everything just works together perfectly. #Autopilot,Positive,62,24,34493
100611,2024-09-28,Nike,Worst customer experience ever with Nike. Will be switching brands for good. #JustDoIt #NikeRunning #Nike,Negative,31,10,21904
100176,2024-08-31,Google,Google keeps raising prices while the quality keeps dropping. Enough already. #Google,Negative,161,6,3367
100018,2024-12-15,Nike,Nike keeps raising prices while the quality keeps dropping. Enough already. #Nike,Negative,198,43,17259
101310,2024-04-06,Netflix,Saw a Netflix ad today. Not sure if I should upgrade yet or wait. #Netflix #NetflixSeries,Neutral,42,76,21036
101221,2024-05-20,Apple,Apple support team helped me resolve my issue within minutes. Excellent service! #Apple,Positive,276,34,49947
100341,2024-09-10,Amazon,The Amazon ecosystem is seamless. Everything just works together perfectly. #PrimeDay #AmazonDeals #AWS,Positive,317,77,2008
101347,2024-01-11,Nike,Shoutout to Nike for the incredible experience. Will definitely buy again. #Sneakers #Nike #NikeRunning,Positive,186,89,10785
100879,2024-11-14,Samsung,Samsung never disappoints. Best purchase I've made this year hands down! #Samsung #SamsungTV,Positive,168,121,20769
100595,2024-12-13,Nike,The Nike update is fantastic! So much smoother and faster now. 10/10. #NikeAir #Nike #Sneakers,Positive,207,26,34475
100061,2024-11-01,Google,The latest Google update ruined everything. So buggy and slow now. #Google,Negative,58,31,30403
101260,2024-02-07,Microsoft,Just heard Microsoft is releasing a new product next month. Interesting. #Xbox #Windows11,Neutral,37,49,14187
100272,2024-10-24,Google,Worst customer experience ever with Google. Will be switching brands for good. #Google #Pixel #Android,Negative,5,52,5669
101208,2024-10-13,Samsung,Lost all my data because of a Samsung bug. Absolutely furious right now. #Samsung #GalaxyS,Negative,101,74,28164
100872,2024-02-17,Amazon,Amazon delivered exactly what I needed on time. Truly impressed with the service. #PrimeDay,Positive,210,134,28238
101120,2024-03-01,Samsung,Samsung support team helped me resolve my issue within minutes. Excellent service! #GalaxyWatch #SamsungTV,Positive,422,40,22154
101406,2024-09-06,Tesla,Shoutout to Tesla for the incredible experience. Will definitely buy again. #EV #Tesla #TeslaModel3,Positive,419,140,28090
100278,2024-07-08,Google,Google delivered exactly what I needed on time. Truly impressed with the service. #Android #GoogleAI #Google,Positive,387,24,18371
100036,2024-12-22,Apple,Apple stock is making some moves in the market today. Keeping an eye. #iOS #MacBook,Neutral,162,34,12766
100662,2024-07-19,Apple,Apple keeps raising prices while the quality keeps dropping. Enough already. #MacBook #iPhone #iOS,Negative,118,36,45065
101351,2024-04-27,Google,Just got the new Google product and it's absolutely amazing! Totally worth it. #GoogleAI #Android #Google,Positive,370,28,3742
101089,2024-03-16,Netflix,Just heard Netflix is releasing a new product next month. Interesting. #Streaming #BingeWatch #MustWatch,Neutral,160,72,20000
100977,2024-07-10,Microsoft,Microsoft released their quarterly report today with some mixed numbers. #Copilot,Neutral,6,69,31458
100738,2024-08-15,Microsoft,The Microsoft update is fantastic! So much smoother and faster now. 10/10. #Azure #Copilot #Windows11,Positive,276,140,37750
100191,2024-01-04,Amazon,The Amazon update is fantastic! So much smoother and faster now. 10/10. #AWS #FBA #PrimeDay,Positive,222,127,32407
100919,2024-11-11,Samsung,Loving my new Samsung. The quality is top-notch and customer service was great. #Samsung2024 #GalaxyS,Positive,19,74,36851
100456,2024-12-28,Apple,Apple never disappoints. Best purchase I've made this year hands down! #Apple,Positive,468,121,36497
100675,2024-12-11,Samsung,Regret buying Samsung. The product is nothing like what was advertised online. #Samsung #GalaxyWatch,Negative,132,19,38763
100760,2024-01-29,Nike,Nike is really disappointing lately. Quality has gone downhill so much. #Nike #JustDoIt,Negative,59,38,36141
101352,2024-12-22,Tesla,Shoutout to Tesla for the incredible experience. Will definitely buy again. #Tesla #EV #ElonMusk,Positive,124,97,34164
100728,2024-03-17,Microsoft,Regret buying Microsoft. The product is nothing like what was advertised online. #Windows11,Negative,155,25,4860
100412,2024-04-05,Google,Regret buying Google. The product is nothing like what was advertised online. #Pixel #GoogleAI #Gemini,Negative,0,77,38358
100825,2024-03-15,Google,Google support team helped me resolve my issue within minutes. Excellent service! #Google #Pixel #GoogleAI,Positive,19,145,35362
100616,2024-04-12,Amazon,Noticed Amazon has a new campaign running. It looks different from before. #FBA #PrimeDay,Neutral,79,53,29881
100114,2024-08-01,Amazon,Shoutout to Amazon for the incredible experience. Will definitely buy again. #FBA,Positive,348,45,45336
100417,2024-04-25,Apple,Saw a Apple ad today. Not sure if I should upgrade yet or wait. #Apple #iOS,Neutral,9,73,10193
101428,2024-04-06,Samsung,Samsung is really disappointing lately. Quality has gone downhill so much. #Samsung,Negative,72,12,37225
100969,2024-12-16,Microsoft,Shoutout to Microsoft for the incredible experience. Will definitely buy again. #Windows11,Positive,219,13,17115
100604,2024-08-20,Nike,Anyone else been following the Nike news lately? Share your thoughts. #JustDoIt,Neutral,83,8,38665
101434,2024-02-09,Tesla,Thinking about switching to Tesla but haven't made up my mind yet. #Tesla #EV,Neutral,31,67,6133
100089,2024-04-12,Microsoft,Microsoft is really disappointing lately. Quality has gone downhill so much. #Windows11,Negative,98,18,15251
100848,2024-11-07,Amazon,Happy with my Amazon purchase. Great value for money and excellent build quality. #FBA #Amazon,Positive,473,81,47176
101145,2024-07-23,Amazon,Just got the new Amazon product and it's absolutely amazing! Totally worth it. #Amazon #AmazonDeals #FBA,Positive,257,80,28769
101433,2024-03-19,Amazon,Saw a Amazon ad today. Not sure if I should upgrade yet or wait. #AWS #PrimeDay #AmazonDeals,Neutral,194,14,19655
100753,2024-11-16,Netflix,Saw a Netflix ad today. Not sure if I should upgrade yet or wait. #Netflix #NetflixSeries,Neutral,140,21,23769
100498,2024-10-15,Tesla,Anyone else been following the Tesla news lately? Share your thoughts. #Tesla #ElonMusk #TeslaModel3,Neutral,152,12,27445
100011,2024-07-13,Samsung,Never buying Samsung again. Product broke after two weeks of use. Total waste. #GalaxyS #SamsungTV #GalaxyWatch,Negative,189,46,35873
100396,2024-02-20,Netflix,Anyone else been following the Netflix news lately? Share your thoughts. #Netflix #MustWatch,Neutral,74,37,8677
100284,2024-02-25,Nike,Lost all my data because of a Nike bug. Absolutely furious right now. #Sneakers #Nike,Negative,0,4,39244
100690,2024-01-04,Netflix,Just got the new Netflix product and it's absolutely amazing! Totally worth it. #Netflix #MustWatch #BingeWatch,Positive,481,49,15498
101230,2024-08-25,Netflix,Netflix stock is making some moves in the market today. Keeping an eye. #BingeWatch,Neutral,34,65,15138
101403,2024-12-06,Nike,Never buying Nike again. Product broke after two weeks of use. Total waste. #NikeAir #JustDoIt #Sneakers,Negative,127,50,25017
100689,2024-11-02,Amazon,Amazon promised delivery in 2 days but it's been 10 days and still nothing. #AWS,Negative,180,42,225
100851,2024-01-19,Microsoft,Microsoft never disappoints. Best purchase I've made this year hands down! #Azure,Positive,281,33,37587
100159,2024-02-08,Nike,Nike stock is making some moves in the market today. Keeping an eye. #NikeAir #Nike #JustDoIt,Neutral,32,22,38749
100895,2024-07-26,Nike,Loving my new Nike. The quality is top-notch and customer service was great. #JustDoIt #NikeAir,Positive,148,125,14315
101189,2024-08-22,Netflix,Comparing Netflix with other brands in the market before deciding. #NetflixSeries #MustWatch,Neutral,126,20,8591
100257,2024-11-05,Microsoft,Anyone else been following the Microsoft news lately? Share your thoughts. #Copilot #Microsoft,Neutral,2,49,37231
100335,2024-01-17,Microsoft,Never buying Microsoft again. Product broke after two weeks of use. Total waste. #Windows11 #Microsoft,Negative,137,43,39909
101407,2024-07-19,Netflix,Netflix never disappoints. Best purchase I've made this year hands down! #MustWatch,Positive,313,49,35617
101039,2024-08-23,Google,Google promised delivery in 2 days but it's been 10 days and still nothing. #Gemini #Google #Pixel,Negative,59,43,30190
100515,2024-03-28,Tesla,Loving my new Tesla. The quality is top-notch and customer service was great. #ElonMusk,Positive,304,120,23995
101015,2024-12-13,Nike,Loving my new Nike. The quality is top-notch and customer service was great. #NikeRunning #Nike #Sneakers,Positive,407,40,10503
100768,2024-01-31,Microsoft,Loving my new Microsoft. The quality is top-notch and customer service was great. #Xbox #Azure #Copilot,Positive,77,76,39520
101316,2024-04-15,Netflix,Terrible experience with Netflix. Customer service was unhelpful and rude. #Streaming #MustWatch,Negative,155,76,33970
100761,2024-05-08,Amazon,Amazon announced some changes to their pricing structure today. #AmazonDeals #PrimeDay #Amazon,Neutral,88,17,37878
101102,2024-08-31,Tesla,Terrible experience with Tesla. Customer service was unhelpful and rude. #Autopilot #TeslaModel3,Negative,104,0,32427
100521,2024-01-14,Amazon,Read an article about Amazon strategy for the next fiscal year. #PrimeDay #Amazon,Neutral,152,70,14999
100022,2024-05-03,Nike,Nike delivered exactly what I needed on time. Truly impressed with the service. #JustDoIt #Nike,Positive,389,53,13517
100356,2024-09-25,Google,Google support team helped me resolve my issue within minutes. Excellent service! #Pixel #Google,Positive,62,142,9284
101271,2024-01-05,Google,The Google update is fantastic! So much smoother and faster now. 10/10. #Android #Gemini #Pixel,Positive,216,119,23578
100340,2024-06-02,Amazon,Noticed Amazon has a new campaign running. It looks different from before. #AmazonDeals,Neutral,162,48,18088
100431,2024-05-25,Microsoft,Saw a Microsoft ad today. Not sure if I should upgrade yet or wait. #Azure #Xbox,Neutral,150,18,20179
100473,2024-10-17,Samsung,Regret buying Samsung. The product is nothing like what was advertised online. #SamsungTV,Negative,107,43,9750
100217,2024-11-19,Tesla,Thinking about switching to Tesla but haven't made up my mind yet. #ElonMusk #Tesla,Neutral,104,38,39398
100911,2024-10-24,Tesla,Just got the new Tesla product and it's absolutely amazing! Totally worth it. #TeslaModel3 #ElonMusk #Tesla,Positive,448,131,48331
101204,2024-02-09,Netflix,Netflix released their quarterly report today with some mixed numbers. #NetflixSeries,Neutral,45,11,13993
101011,2024-08-17,Apple,Overpriced garbage from Apple as usual. Not worth a single penny. #iOS,Negative,5,38,48663
101458,2024-07-21,Nike,The Nike update is fantastic! So much smoother and faster now. 10/10. #NikeRunning,Positive,117,119,31902
100093,2024-12-19,Netflix,Shoutout to Netflix for the incredible experience. Will definitely buy again. #MustWatch,Positive,419,103,48454
101008,2024-03-30,Amazon,Never buying Amazon again. Product broke after two weeks of use. Total waste. #PrimeDay #AWS #Amazon,Negative,65,24,22363
101070,2024-12-11,Amazon,Lost all my data because of a Amazon bug. Absolutely furious right now. #FBA,Negative,82,50,19430
100696,2024-09-17,Nike,Comparing Nike with other brands in the market before deciding. #JustDoIt,Neutral,123,7,10325
100996,2024-06-29,Samsung,Worst customer experience ever with Samsung. Will be switching brands for good. #GalaxyS #SamsungTV #GalaxyWatch,Negative,21,56,3237
100153,2024-12-03,Netflix,Worst customer experience ever with Netflix. Will be switching brands for good. #BingeWatch #Netflix,Negative,153,15,3606
101299,2024-02-06,Samsung,Saw a Samsung ad today. Not sure if I should upgrade yet or wait. #Samsung,Neutral,162,24,41446
101497,2024-04-28,Tesla,The Tesla ecosystem is seamless. Everything just works together perfectly. #TeslaModel3 #EV #Autopilot,Positive,415,31,31081
100789,2024-08-17,Microsoft,Microsoft support team helped me resolve my issue within minutes. Excellent service! #Azure #Xbox #Windows11,Positive,445,120,3183
100580,2024-08-02,Apple,Loving my new Apple. The quality is top-notch and customer service was great. #AirPods #iOS #iPhone,Positive,429,28,14388
100703,2024-05-21,Apple,Just got the new Apple product and it's absolutely amazing! Totally worth it. #Apple,Positive,144,25,36587
